OpID,Operator,TollID,Name,PM,Locality,Road,Lat,Long,Email,Price1,Price2,Price3,Price4
NO,neaodos,NO15,Σταθμός Διοδίων Γαβρολίμνης Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Γαβρολίμνη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37341,21.62484,info@neaodos.gr,1.60,2.30,5.80,8.10
NO,neaodos,NO16,Σταθμός Διοδίων Γαβρολίμνης Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Γαβρολίμνη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37419,21.62510,info@neaodos.gr,1.60,2.30,5.80,8.10
NO,neaodos,NO17,Σταθμός Διοδίων Μεσολογγίου Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Ζέστη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37953,21.49530,info@neaodos.gr,0.95,1.35,3.45,4.80
NO,neaodos,NO18,Σταθμός Διοδίων Μεσολογγίου Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Ζέστη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37935,21.49496,info@neaodos.gr,0.95,1.35,3.45,4.80
NO,neaodos,NO19,Σταθμός Διοδίων Κουβαρά Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Φυτείες,Α/Δ Αντιρρίου-Ιωαννίνων,38.69941,21.21408,info@neaodos.gr,1.25,1.75,4.45,6.25
NO,neaodos,NO20,Σταθμός Διοδίων Κουβαρά Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Φυτείες,Α/Δ Αντιρρίου-Ιωαννίνων,38.70032,21.21573,info@neaodos.gr,1.25,1.75,4.45,6.25
NO,neaodos,NO21,Σταθμός Διοδίων Άρτας Πλευρικά (Από Ιωάννινα),ΠΛ,Άρτας-Άγιος Δημήτριος,Α/Δ Αντιρρίου-Ιωαννίνων,39.16037,21.01087,info@neaodos.gr,0.55,0.80,2.10,2.90
NO,neaodos,NO22,Σταθμός Διοδίων Άρτας Πλευρικά (Προς Ιωάννινα),ΠΛ,Άρτας-Άγιος Δημήτριος,Α/Δ Αντιρρίου-Ιωαννίνων,39.16064,21.01217,info@neaodos.gr,0.55,0.80,2.10,2.90
NO,neaodos,NO23,Σταθμός Διοδίων Καπανδριτίου Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Αττικής-Καπανδρίτι,Α/Δ Αθηνών-Θεσσαλονίκης,38.20262,23.85396,info@neaodos.gr,1.50,2.15,5.40,7.60
NO,neaodos,NO24,Σταθμός Διοδίων Καπανδριτίου Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Αττικής-Καπανδρίτι,Α/Δ Αθηνών-Θεσσαλονίκης,38.20275,23.85477,info@neaodos.gr,1.50,2.15,5.40,7.60
NO,neaodos,NO25,Σταθμός Διοδίων Μαλακάσας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Αττικής-Μαλακάσα,Α/Δ Αθηνών-Θεσσαλονίκης,38.23753,23.78053,info@neaodos.gr,1.05,1.55,3.85,5.40
NO,neaodos,NO26,Σταθμός Διοδίων Μαλακάσας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Αττικής-Μαλακάσα,Α/Δ Αθηνών-Θεσσαλονίκης,38.23633,23.78600,info@neaodos.gr,1.05,1.55,3.85,5.40
NO,neaodos,NO27,Σταθμός Διοδίων Θήβας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Βοιωτίας-Θήβα,Α/Δ Αθηνών-Θεσσαλονίκης,38.36621,23.32467,info@neaodos.gr,1.15,1.65,4.15,5.80
NO,neaodos,NO28,Σταθμός Διοδίων Θήβας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Βοιωτίας-Θήβα,Α/Δ Αθηνών-Θεσσαλονίκης,38.36403,23.32208,info@neaodos.gr,1.15,1.65,4.15,5.80
NO,neaodos,NO29,Σταθμός Διοδίων Οινοφύτων Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Βοιωτίας-Οινόφυτα,Α/Δ Αθηνών-Θεσσαλονίκης,38.28925,23.67591,info@neaodos.gr,0.50,0.70,1.80,2.55
NO,neaodos,NO30,Σταθμός Διοδίων Οινοφύτων Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Βοιωτίας-Οινόφυτα,Α/Δ Αθηνών-Θεσσαλονίκης,38.29219,23.67477,info@neaodos.gr,0.50,0.70,1.80,2.55
NO,neaodos,NO31,Σταθμός Διοδίων Γοργόμυλου Πλευρικά (Από Ρίο),ΠΛ,Πρέβεζας-Γοργόμυλος,Α/Δ Αντιρρίου-Ιωαννίνων,39.33170,20.91559,info@neaodos.gr,0.75,1.10,2.75,3.90
NO,neaodos,NO32,Σταθμός Διοδίων Γοργόμυλου Πλευρικά (Προς Ρίο),ΠΛ,Πρέβεζας-Γοργόμυλος,Α/Δ Αντιρρίου-Ιωαννίνων,39.33199,20.91415,info@neaodos.gr,0.75,1.10,2.75,3.90
NO,neaodos,NO33,Σταθμός Διοδίων Τραγάνας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.62199,23.12357,info@neaodos.gr,2.35,3.35,8.35,11.75
NO,neaodos,NO34,Σταθμός Διοδίων Τραγάνας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.62253,23.12381,info@neaodos.gr,2.35,3.35,8.35,11.75
OO,olympiaodos,OO01,Σταθμός Διοδίων Ελευσίνας Μετωπικά (Προς Αθήνα),ΜΤ,Αττικής-Ελευσίνα,Α/Δ Αθηνών-Κορίνθου,38.04199,23.49613,customercare@olympiaoperation.gr,1.60,2.30,5.80,8.10
OO,olympiaodos,OO02,Σταθμός Διοδίων Ελευσίνας Μετωπικά (Προς Πάτρα),ΜΤ,Αττικής-Ελευσίνα,Α/Δ Αθηνών-Κορίνθου,38.04250,23.49545,customercare@olympiaoperation.gr,1.60,2.30,5.80,8.10OO,olympiaodos,OO03,Σταθμός Διοδίων Ρίου Μετωπικά (Προς Αθήνα),ΜΤ,Αχαΐας-Άγιος Βασίλειος,Α/Δ Κορίνθου-Πατρών,38.31624,21.83038,customercare@olympiaoperation.gr,1.70,2.40,6.20,8.70
OO,olympiaodos,OO04,Σταθμός Διοδίων Ρίου Μετωπικά (Προς Πάτρα),ΜΤ,Αχαΐας-Άγιος Βασίλειος,Α/Δ Κορίνθου-Πατρών,38.31663,21.82995,customercare@olympiaoperation.gr,1.70,2.40,6.20,8.70
OO,olympiaodos,OO05,Σταθμός Διοδίων Ελαιώνα Μετωπικά (Προς Αθήνα),ΜΤ,Αχαΐας-Ελαιώνας,Α/Δ Κορίνθου-Πατρών,38.19048,22.16526,customercare@olympiaoperation.gr,2.40,3.50,8.90,12.40
OO,olympiaodos,OO06,Σταθμός Διοδίων Ελαιώνα Μετωπικά (Προς Πάτρα),ΜΤ,Αχαΐας-Ελαιώνας,Α/Δ Κορίνθου-Πατρών,38.19092,22.16560,customercare@olympiaoperation.gr,2.40,3.50,8.90,12.40
OO,olympiaodos,OO07,Σταθμός Διοδίων Ισθμίων Μετωπικά (Προς Αθήνα),ΜΤ,Κορινθίας-Ίσθμια,Α/Δ Αθηνών-Κορίνθου,37.92481,23.03208,customercare@olympiaoperation.gr,1.30,1.90,4.90,6.90
OO,olympiaodos,OO08,Σταθμός Διοδίων Ισθμίων Μετωπικά (Προς Πάτρα),ΜΤ,Κορινθίας-Ίσθμια,Α/Δ Αθηνών-Κορίνθου,37.92535,23.03274,customercare@olympiaoperation.gr,1.30,1.90,4.90,6.90
OO,olympiaodos,OO09,Σταθμός Διοδίων Κιάτου Μετωπικά (Προς Αθήνα),ΜΤ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,37.99692,22.73517,customercare@olympiaoperation.gr,1.70,2.50,6.20,8.80
OO,olympiaodos,OO10,Σταθμός Διοδίων Κιάτου Μετωπικά (Προς Πάτρα),ΜΤ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,37.99651,22.73565,customercare@olympiaoperation.gr,1.70,2.50,6.20,8.80
OO,olympiaodos,OO11,Σταθμός Διοδίων Νέας Περάμου Πλευρικά (Από Πάτρα),ΠΛ,Αττικής-Νέα Πέραμος,Α/Δ Αθηνών-Κορίνθου,38.01988,23.42843,customercare@olympiaoperation.gr,1.10,1.50,3.90,5.50
OO,olympiaodos,OO12,Σταθμός Διοδίων Νέας Περάμου Πλευρικά (Προς Πάτρα),ΠΛ,Αττικής-Νέα Πέραμος,Α/Δ Αθηνών-Κορίνθου,38.01970,23.42683,customercare@olympiaoperation.gr,1.10,1.50,3.90,5.50
OO,olympiaodos,OO13,Σταθμός Διοδίων Πάχης Πλευρικά (Από Πάτρα),ΠΛ,Αττικής-Πάχη,Α/Δ Αθηνών-Κορίνθου,37.98501,23.34987,customercare@olympiaoperation.gr,0.70,1.00,2.50,3.50
OO,olympiaodos,OO14,Σταθμός Διοδίων Πάχης Πλευρικά (Προς Πάτρα),ΠΛ,Αττικής-Πάχη,Α/Δ Αθηνών-Κορίνθου,37.98590,23.34910,customercare@olympiaoperation.gr,0.70,1.00,2.50,3.50
OO,olympiaodos,OO15,Σταθμός Διοδίων Δρεπάνου Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Δρέπανο,Α/Δ Κορίνθου-Πατρών,38.32496,21.85800,customercare@olympiaoperation.gr,1.30,1.80,4.70,6.60
OO,olympiaodos,OO16,Σταθμός Διοδίων Δρεπάνου Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Δρέπανο,Α/Δ Κορίνθου-Πατρών,38.32513,21.85815,customercare@olympiaoperation.gr,1.30,1.80,4.70,6.60
OO,olympiaodos,OO17,Σταθμός Διοδίων Ακράτας Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Κράθιο,Α/Δ Κορίνθου-Πατρών,38.15655,22.34285,customercare@olympiaoperation.gr,1.30,1.90,4.70,6.70
OO,olympiaodos,OO18,Σταθμός Διοδίων Ακράτας Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Κράθιο,Α/Δ Κορίνθου-Πατρών,38.15715,22.34236,customercare@olympiaoperation.gr,1.30,1.90,4.70,6.70
OO,olympiaodos,OO19,Σταθμός Διοδίων Καλαβρύτων Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Τράπεζα,Α/Δ Κορίνθου-Πατρών,38.17475,22.23938,customercare@olympiaoperation.gr,1.80,2.60,6.50,9.10
OO,olympiaodos,OO20,Σταθμός Διοδίων Καλαβρύτων Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Τράπεζα,Α/Δ Κορίνθου-Πατρών,38.17461,22.23961,customercare@olympiaoperation.gr,1.80,2.60,6.50,9.10
OO,olympiaodos,OO21,Σταθμός Διοδίων Αγίων Θεοδώρων Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Άγιοι Θεόδωροι,Α/Δ Αθηνών-Κορίνθου,37.92207,23.11896,customercare@olympiaoperation.gr,0.40,0.60,1.50,2.10
OO,olympiaodos,OO22,Σταθμός Διοδίων Αγίων Θεοδώρων Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Άγιοι Θεόδωροι,Α/Δ Αθηνών-Κορίνθου,37.92194,23.11967,customercare@olympiaoperation.gr,0.40,0.60,1.50,2.10
OO,olympiaodos,OO23,Σταθμός Διοδίων Δερβενίου Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Δερβένι,Α/Δ Κορίνθου-Πατρών,38.13183,22.40492,customercare@olympiaoperation.gr,1.00,1.40,3.60,5.10
OO,olympiaodos,OO24,Σταθμός Διοδίων Δερβενίου Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Δερβένι,Α/Δ Κορίνθου-Πατρών,38.13193,22.40525,customercare@olympiaoperation.gr,1.00,1.40,3.60,5.10
OO,olympiaodos,OO25,Σταθμός Διοδίων Ζευγολατιού Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Ζευγολατιό,Α/Δ Κορίνθου-Πατρών,37.93143,22.78815,customercare@olympiaoperation.gr,0.50,0.80,2.00,2.90
OO,olympiaodos,OO26,Σταθμός Διοδίων Ζευγολατιού Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Ζευγολατιό,Α/Δ Κορίνθου-Πατρών,37.93128,22.78786,customercare@olympiaoperation.gr,0.50,0.80,2.00,2.90
OO,olympiaodos,OO27,Σταθμός Διοδίων Κιάτου Πλευρικά (Από Πάτρα),ΠΛ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,38.00783,22.73326,customercare@olympiaoperation.gr,0.60,0.90,2.40,3.30
OO,olympiaodos,OO28,Σταθμός Διοδίων Κιάτου Πλευρικά (Προς Πάτρα),ΠΛ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,38.00783,22.73354,customercare@olympiaoperation.gr,0.60,0.90,2.40,3.30
